misparmb,c3 - סך כל ההוצאות,F_norm Active cheapest - סך הוצאה נמוכה למספר הסלים,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
190,4151,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51425,4157,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47431,4162,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
16105,4163,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
53660,4170,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
78048,4172,"3,092.05",0,0,0,0,0,0,0,0,1,2,0,0,0,0
18705,4181,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
23028,4195,"4,202.01",0,1,0,0,1,2,0,0,0,0,0,1,0,0
71639,4202,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24091,4203,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
41186,4204,"2,774.91",0,0,0,0,1,1,0,0,0,0,0,1,0,0
52365,4204,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17640,4205,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12286,4206,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71076,4209,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
47241,4218,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24646,4223,"2,061.36",0,0,0,0,0,0,0,0,1,0,0,0,0,1
34918,4225,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
68635,4248,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59048,4254,"2,299.21",0,0,0,0,0,0,0,0,0,0,1,0,1,0
40758,4258,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71647,4258,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89474,4258,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
87452,4261,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
71142,4266,"3,726.31",0,0,0,0,0,0,0,0,0,3,0,0,0,1
18432,4267,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42077,4268,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
39974,4269,"2,140.65",0,1,0,1,0,0,0,0,0,0,0,1,0,0
67140,4280,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
27219,4284,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
53926,4284,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
11965,4287,"2,695.63",0,0,1,0,1,0,0,0,0,0,0,1,0,0
75762,4296,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
11882,4300,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30494,4308,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62992,4311,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
44792,4312,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
2527,4324,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17848,4324,"4,756.99",0,0,0,0,0,0,0,0,4,0,0,0,0,0
21014,4324,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68148,4328,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74823,4332,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2956,4335,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32417,4335,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12047,4345,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
82438,4346,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25668,4347,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
44560,4349,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1180,4350,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48991,4353,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60210,4358,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25064,4364,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36004,4367,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
14332,4370,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
39545,4371,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
984,4373,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23697,4378,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71704,4379,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
84863,4405,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
70565,4406,"7,056.21",1,2,2,1,1,0,0,0,0,0,1,1,0,0
88526,4409,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9506,4413,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,1,1,0
10439,4416,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60392,4418,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25676,4422,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
42341,4426,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21857,4428,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
12591,4438,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
4432,4443,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10371,4447,"4,756.99",1,1,2,0,0,0,0,0,0,0,1,1,0,0
1776,4454,"4,122.73",0,1,0,2,0,0,0,0,0,1,1,0,0,0
68072,4455,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
17939,4462,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
33563,4462,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67595,4463,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
65292,4464,"5,232.69",1,2,0,2,0,0,0,0,1,1,0,0,0,0
84319,4467,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
40980,4468,"1,823.51",0,0,0,0,0,0,0,1,0,0,0,1,0,0
9043,4475,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
604,4477,"3,884.88",0,0,0,0,0,1,0,1,1,0,0,1,0,0
85688,4493,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
45948,4494,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
24117,4497,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
653,4505,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61291,4508,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7971,4521,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
47837,4522,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
55079,4523,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
10736,4531,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
46896,4547,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
65896,4547,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
51599,4553,"3,964.16",1,1,0,1,0,0,0,0,1,1,0,0,0,0
20677,4555,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83188,4558,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
9894,4564,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
63958,4566,"5,946.24",0,0,0,1,3,0,0,0,0,1,1,0,0,0
50765,4568,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31575,4570,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54304,4572,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
44776,4574,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85852,4574,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10694,4581,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
43372,4583,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
25130,4587,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6320,4589,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
13920,4590,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
66092,4597,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
42994,4608,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66852,4608,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75655,4609,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
25957,4612,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
78352,4612,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
32094,4614,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
77420,4625,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
79509,4627,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
46375,4638,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64592,4638,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
65995,4641,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54684,4643,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12666,4648,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
71985,4652,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
53884,4659,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
8458,4663,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85365,4665,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
14498,4666,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55095,4670,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
44982,4671,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10702,4673,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
57000,4673,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10884,4674,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13250,4676,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
66118,4678,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
88294,4678,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
61887,4682,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
70375,4689,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
5918,4694,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38521,4694,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35345,4700,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74815,4711,"1,506.38",1,0,0,0,0,0,0,0,0,1,0,0,0,0
9696,4715,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80515,4715,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38737,4718,"3,250.61",1,1,0,0,0,0,0,0,1,1,0,0,0,0
79558,4721,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
8649,4722,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
65532,4722,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
70557,4724,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,0,0,2
20875,4727,"3,488.46",0,0,1,0,0,1,0,1,0,0,0,1,0,0
62208,4729,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16667,4732,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31922,4737,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
74765,4737,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
67389,4742,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5272,4746,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
27748,4748,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
15784,4751,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
82420,4757,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66845,4759,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
9100,4760,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27169,4764,"5,311.98",0,0,0,0,0,0,0,1,1,0,1,0,1,1
44768,4766,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53587,4769,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
27763,4770,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,0,0,2
39982,4771,"2,854.20",1,1,1,0,0,0,0,0,0,1,0,0,0,0
13045,4775,"2,140.65",0,0,0,0,0,0,1,0,0,0,0,1,0,0
85118,4781,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
22038,4784,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57034,4789,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
82727,4789,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
17574,4792,"5,311.98",0,0,0,0,0,0,0,0,2,1,0,0,1,1
10744,4796,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
62737,4796,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18085,4802,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69583,4807,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81414,4809,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
37374,4822,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10157,4825,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
35014,4826,"2,933.48",0,0,0,0,0,0,0,0,0,0,1,1,0,1
58578,4842,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10462,4843,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50294,4845,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10751,4849,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
10173,4852,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68106,4857,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21295,4860,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85548,4869,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51698,4870,"2,695.63",1,0,0,0,0,0,0,0,1,1,0,0,0,0
57943,4873,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
85480,4874,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43125,4876,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
18325,4880,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27912,4880,"2,378.50",0,0,0,0,0,0,0,0,2,0,0,0,0,0
40055,4883,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
52183,4889,"2,061.36",0,0,0,0,0,0,0,0,1,0,0,0,0,1
78329,4890,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
55657,4893,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
63198,4897,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49510,4899,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52936,4907,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78691,4907,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3475,4909,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58669,4910,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20933,4911,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35048,4916,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62349,4919,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
5686,4920,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11551,4923,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38042,4926,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81596,4930,"2,695.63",0,1,0,0,0,0,0,0,1,1,0,0,0,0
38455,4931,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18622,4934,"1,823.51",0,0,0,0,0,0,0,0,0,1,0,0,0,1
30569,4935,"3,567.74",0,1,0,0,0,0,0,0,0,1,1,0,0,1
56994,4936,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
87783,4939,"3,171.33",0,0,0,0,0,1,0,0,1,0,0,0,1,0
48140,4947,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
87536,4949,"8,404.02",0,0,0,0,0,0,1,1,2,1,0,1,1,1
23515,4952,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11338,4955,"1,902.80",0,0,0,0,1,0,0,0,0,0,0,1,0,0
41475,4955,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
67637,4957,"2,695.63",0,0,0,0,0,1,0,0,0,1,0,1,0,0
76745,4964,"2,854.20",0,0,0,0,0,0,0,0,0,0,0,0,1,2
53744,4966,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44842,4974,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
71902,4979,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
63511,4985,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13706,4986,"2,695.63",1,0,0,0,0,0,0,0,1,1,0,0,0,0
73494,4990,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45252,4995,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5900,5002,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
4028,5005,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
55699,5005,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88401,5008,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
80523,5009,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
82123,5013,"2,933.48",0,0,0,0,0,1,0,0,0,0,1,1,0,0
72165,5017,"2,299.21",0,1,0,0,0,1,0,0,0,0,0,1,0,0
9787,5018,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
38174,5018,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
49221,5018,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22665,5020,"2,537.06",0,0,0,1,0,0,0,0,0,1,0,1,0,0
62331,5021,"2,616.35",0,1,0,0,0,0,0,0,0,0,1,1,0,0
77404,5022,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
53900,5024,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,0,0,2
45823,5025,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61325,5028,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45237,5030,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
22335,5034,"1,823.51",0,0,0,0,0,0,0,0,0,1,0,0,0,1
51979,5047,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
41178,5048,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13458,5051,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
4200,5053,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77073,5059,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14118,5062,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
53579,5064,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15552,5065,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
9159,5071,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
29371,5071,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
55665,5072,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
16501,5076,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55293,5078,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
87825,5080,"4,043.44",1,1,1,0,0,0,0,0,0,1,1,0,0,0
52928,5084,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
54593,5091,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
85449,5091,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
70474,5105,"4,519.14",2,1,0,1,0,0,0,0,0,1,1,0,0,0
23168,5110,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13219,5115,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
11619,5116,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
70938,5117,"1,982.08",0,2,0,0,0,0,0,0,0,0,0,1,0,0
13896,5118,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12179,5120,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81760,5126,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
6577,5134,"5,153.41",0,0,0,0,0,0,0,1,1,1,1,1,0,0
47829,5138,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
65433,5142,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
86579,5142,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
84335,5146,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82511,5149,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29058,5150,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33589,5154,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
32409,5164,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86405,5164,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
6304,5174,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58149,5175,"5,232.69",1,0,0,1,1,1,0,0,0,0,1,1,0,0
73122,5178,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14795,5182,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
38950,5186,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
64006,5191,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
54270,5193,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81828,5198,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70466,5200,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28639,5201,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37465,5208,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
54361,5210,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37887,5211,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
27201,5214,"2,219.93",0,1,1,0,0,0,0,0,0,0,0,1,0,0
30585,5214,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
22988,5220,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12278,5225,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
37317,5226,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
16360,5227,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83147,5238,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
61994,5240,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
85316,5242,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
42408,5243,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74682,5256,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
57141,5257,"5,153.41",0,0,0,0,3,0,0,0,1,0,0,1,0,0
21022,5258,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24216,5261,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
77719,5264,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
32284,5274,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79962,5275,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11197,5279,"1,664.95",0,0,1,0,0,0,0,0,0,0,0,1,0,0
20990,5281,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8623,5285,"2,774.91",0,0,0,0,0,0,0,0,0,2,0,1,0,0
15347,5290,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
54064,5296,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
73148,5298,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
497,5299,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42556,5304,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1917,5309,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
54650,5311,"1,823.51",0,0,0,0,0,0,0,0,0,1,0,1,0,0
75085,5311,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
9142,5313,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
42770,5314,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
11387,5319,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
5967,5322,"1,664.95",0,0,1,0,0,0,0,0,0,0,0,1,0,0
53918,5331,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78337,5338,"3,329.89",0,0,0,0,0,0,1,0,0,0,1,1,0,0
59964,5342,"2,695.63",0,1,0,0,0,0,0,0,1,1,0,0,0,0
19521,5343,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
76091,5343,"1,823.51",0,0,0,0,0,0,0,1,0,0,0,0,0,1
68437,5344,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
10314,5345,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
3533,5349,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
57208,5353,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
18671,5358,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
34280,5363,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
20610,5367,"2,061.36",0,0,0,0,0,0,0,0,1,0,0,0,0,1
22731,5369,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
48355,5372,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13961,5376,"2,695.63",1,0,0,0,0,0,0,0,1,1,0,0,0,0
1008,5381,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10330,5381,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
20271,5390,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82842,5391,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21717,5393,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73171,5396,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87221,5396,"2,299.21",0,0,0,0,0,0,0,0,0,0,1,0,1,0
